click_id,campaign_id,click_date,user_age_group,user_geography,device_type,landing_page
CLK-001216,CAMP-007,2025-07-11,45-54,APAC,Desktop,/features
CLK-004261,CAMP-028,2025-08-26,25-34,US-Central,Mobile,/webinar
CLK-000207,CAMP-007,2025-08-04,55+,US-East,Mobile,/about
CLK-003363,CAMP-013,2025-09-08,55+,UK,Tablet,/product
CLK-000991,CAMP-007,2025-07-06,55+,APAC,Desktop,/blog
CLK-003160,CAMP-011,2025-08-15,55+,US-Central,Tablet,/case-studies
CLK-000094,CAMP-007,2025-07-07,18-24,UK,Mobile,/pricing
CLK-003277,CAMP-012,2025-08-10,35-44,US-West,Mobile,/webinar
CLK-001781,CAMP-007,2025-07-26,55+,APAC,Mobile,/about
CLK-002001,CAMP-007,2025-07-16,18-24,APAC,Mobile,/contact
CLK-003862,CAMP-021,2025-09-26,45-54,US-East,Mobile,/about
CLK-003409,CAMP-013,2025-09-05,35-44,US-West,Mobile,/contact
CLK-001459,CAMP-007,2025-08-14,18-24,APAC,Desktop,/features
CLK-004360,CAMP-029,2025-08-25,35-44,US-West,Tablet,/webinar
CLK-004114,CAMP-024,2025-08-23,25-34,US-West,Desktop,/blog
CLK-004375,CAMP-029,2025-09-19,35-44,US-West,Tablet,/about
CLK-004883,CAMP-037,2025-08-23,35-44,US-Central,Desktop,/about
CLK-003222,CAMP-011,2025-08-19,55+,US-East,Mobile,/blog
CLK-004359,CAMP-029,2025-08-05,35-44,UK,Desktop,/free-trial
CLK-003654,CAMP-018,2025-08-16,25-34,Other,Desktop,/pricing
CLK-003866,CAMP-021,2025-09-04,25-34,US-East,Mobile,/free-trial
CLK-003832,CAMP-020,2025-07-15,25-34,US-Central,Mobile,/demo
CLK-002272,CAMP-001,2025-09-18,35-44,US-Central,Mobile,/demo
CLK-001516,CAMP-007,2025-07-11,45-54,US-West,Mobile,/demo
CLK-004498,CAMP-031,2025-08-04,25-34,US-East,Mobile,/features
CLK-002802,CAMP-006,2025-07-31,55+,Other,Desktop,/features
CLK-003012,CAMP-008,2025-09-21,45-54,US-West,Desktop,/about
CLK-003197,CAMP-011,2025-07-20,35-44,US-East,Mobile,/contact
CLK-004777,CAMP-035,2025-08-09,35-44,US-West,Desktop,/about
CLK-001670,CAMP-007,2025-08-06,18-24,US-West,Mobile,/features
CLK-003677,CAMP-018,2025-09-16,25-34,US-Central,Desktop,/about
CLK-000167,CAMP-007,2025-07-29,18-24,Canada,Tablet,/about
CLK-000832,CAMP-007,2025-09-05,35-44,APAC,Desktop,/contact
CLK-001304,CAMP-007,2025-07-09,18-24,APAC,Tablet,/webinar
CLK-000914,CAMP-007,2025-09-08,18-24,Other,Desktop,/features
CLK-001396,CAMP-007,2025-09-29,25-34,US-West,Mobile,/product
CLK-001308,CAMP-007,2025-08-04,18-24,APAC,Mobile,/webinar
CLK-001175,CAMP-007,2025-09-16,55+,Canada,Mobile,/contact
CLK-001426,CAMP-007,2025-08-02,18-24,Other,Mobile,/free-trial
CLK-001904,CAMP-007,2025-08-25,45-54,US-West,Desktop,/contact
CLK-003158,CAMP-011,2025-08-06,45-54,US-East,Mobile,/webinar
CLK-004697,CAMP-034,2025-09-09,25-34,Other,Mobile,/webinar
CLK-004767,CAMP-035,2025-08-05,25-34,US-East,Desktop,/pricing
CLK-004490,CAMP-031,2025-07-05,25-34,US-Central,Desktop,/demo
CLK-003628,CAMP-017,2025-09-17,25-34,US-East,Desktop,/features
CLK-003781,CAMP-019,2025-09-15,45-54,US-West,Mobile,/demo
CLK-001252,CAMP-007,2025-07-28,18-24,APAC,Mobile,/pricing
CLK-002971,CAMP-008,2025-07-29,25-34,US-Central,Mobile,/contact
CLK-003060,CAMP-009,2025-09-09,35-44,Canada,Mobile,/case-studies
CLK-000203,CAMP-007,2025-08-16,18-24,Canada,Mobile,/demo
CLK-004578,CAMP-032,2025-08-02,45-54,US-East,Mobile,/features
CLK-004587,CAMP-032,2025-08-15,45-54,US-East,Mobile,/case-studies
CLK-003250,CAMP-012,2025-08-28,25-34,UK,Tablet,/pricing
CLK-002119,CAMP-007,2025-08-05,25-34,US-West,Desktop,/webinar
CLK-001930,CAMP-007,2025-08-19,35-44,Other,Desktop,/about
CLK-001391,CAMP-007,2025-08-07,35-44,Other,Mobile,/about
CLK-001359,CAMP-007,2025-08-16,18-24,Other,Desktop,/blog
CLK-000487,CAMP-007,2025-07-02,55+,UK,Mobile,/blog
CLK-003067,CAMP-009,2025-08-22,25-34,US-East,Desktop,/case-studies
CLK-001524,CAMP-007,2025-07-09,55+,Other,Desktop,/about
CLK-003478,CAMP-014,2025-09-27,55+,US-East,Desktop,/pricing
CLK-003189,CAMP-011,2025-07-26,25-34,US-Central,Mobile,/case-studies
CLK-002610,CAMP-003,2025-09-05,35-44,US-West,Desktop,/demo
CLK-000141,CAMP-007,2025-08-10,45-54,Canada,Desktop,/blog
CLK-001802,CAMP-007,2025-07-22,55+,US-Central,Desktop,/about
CLK-002567,CAMP-003,2025-08-17,55+,US-East,Tablet,/about
CLK-001844,CAMP-007,2025-09-08,18-24,US-West,Mobile,/contact
CLK-002936,CAMP-006,2025-09-02,35-44,US-East,Mobile,/blog
CLK-001279,CAMP-007,2025-08-31,55+,Other,Mobile,/contact
CLK-002527,CAMP-003,2025-09-19,18-24,UK,Desktop,/product
CLK-003275,CAMP-012,2025-08-11,35-44,US-East,Desktop,/webinar
CLK-001896,CAMP-007,2025-07-15,55+,Other,Mobile,/free-trial
CLK-001361,CAMP-007,2025-07-05,18-24,UK,Mobile,/pricing
CLK-001045,CAMP-007,2025-07-04,55+,APAC,Mobile,/demo
CLK-004469,CAMP-030,2025-08-26,35-44,UK,Mobile,/case-studies
CLK-004124,CAMP-024,2025-07-02,35-44,US-East,Mobile,/contact
CLK-003374,CAMP-013,2025-09-10,35-44,Canada,Desktop,/product
CLK-002228,CAMP-001,2025-08-22,25-34,US-Central,Mobile,/contact
CLK-001039,CAMP-007,2025-08-26,55+,APAC,Mobile,/features
CLK-002606,CAMP-003,2025-08-08,55+,Canada,Mobile,/features
CLK-002723,CAMP-005,2025-07-16,35-44,US-East,Desktop,/product
CLK-004315,CAMP-028,2025-08-08,25-34,Canada,Mobile,/demo
CLK-004830,CAMP-036,2025-08-25,25-34,US-Central,Mobile,/webinar
CLK-003094,CAMP-009,2025-08-21,55+,US-West,Mobile,/product
CLK-002476,CAMP-002,2025-08-19,35-44,Canada,Mobile,/demo
CLK-004852,CAMP-036,2025-09-19,35-44,Canada,Desktop,/product
CLK-003941,CAMP-022,2025-08-09,55+,Canada,Desktop,/webinar
CLK-003205,CAMP-011,2025-07-25,35-44,US-West,Desktop,/free-trial
CLK-002994,CAMP-008,2025-08-05,35-44,US-East,Desktop,/contact
CLK-003757,CAMP-019,2025-09-25,25-34,US-Central,Mobile,/product
CLK-000143,CAMP-007,2025-08-07,18-24,Other,Mobile,/free-trial
CLK-003955,CAMP-023,2025-07-09,35-44,US-West,Mobile,/pricing
CLK-002058,CAMP-007,2025-08-29,55+,UK,Desktop,/webinar
CLK-002753,CAMP-005,2025-08-22,35-44,US-West,Mobile,/demo
CLK-001577,CAMP-007,2025-09-24,45-54,UK,Desktop,/blog
CLK-001765,CAMP-007,2025-07-11,55+,APAC,Mobile,/contact
CLK-004345,CAMP-029,2025-08-18,45-54,US-East,Mobile,/contact
CLK-001374,CAMP-007,2025-07-26,55+,Other,Mobile,/pricing
CLK-003065,CAMP-009,2025-09-06,25-34,US-East,Tablet,/contact
CLK-002158,CAMP-007,2025-08-30,18-24,UK,Desktop,/demo
CLK-002454,CAMP-002,2025-08-31,25-34,UK,Desktop,/pricing
CLK-002641,CAMP-005,2025-09-26,25-34,US-East,Mobile,/free-trial
CLK-004231,CAMP-026,2025-09-06,35-44,US-East,Tablet,/free-trial
CLK-004908,CAMP-038,2025-07-22,45-54,US-Central,Mobile,/blog
CLK-000378,CAMP-007,2025-07-28,45-54,Other,Mobile,/features
CLK-004275,CAMP-028,2025-08-20,55+,US-Central,Mobile,/demo
CLK-001002,CAMP-007,2025-08-15,18-24,APAC,Desktop,/about
CLK-000822,CAMP-007,2025-08-21,55+,Other,Desktop,/features
CLK-001363,CAMP-007,2025-09-08,55+,APAC,Mobile,/pricing
CLK-000464,CAMP-007,2025-09-14,45-54,APAC,Mobile,/contact
CLK-000168,CAMP-007,2025-08-27,55+,Canada,Desktop,/webinar
CLK-003470,CAMP-014,2025-08-08,25-34,US-Central,Mobile,/demo
CLK-002130,CAMP-007,2025-09-26,55+,UK,Mobile,/contact
CLK-001829,CAMP-007,2025-07-15,18-24,Other,Tablet,/free-trial
CLK-000011,CAMP-007,2025-08-26,55+,UK,Mobile,/features
CLK-003822,CAMP-020,2025-07-24,35-44,Other,Desktop,/free-trial
CLK-003672,CAMP-018,2025-07-30,35-44,US-Central,Desktop,/demo
CLK-001662,CAMP-007,2025-08-14,25-34,US-East,Mobile,/about
CLK-001628,CAMP-007,2025-07-20,55+,Other,Mobile,/product
CLK-004097,CAMP-024,2025-08-08,25-34,US-Central,Desktop,/about
CLK-001783,CAMP-007,2025-08-13,45-54,UK,Desktop,/free-trial
CLK-002853,CAMP-006,2025-07-17,45-54,US-East,Mobile,/contact
CLK-002578,CAMP-003,2025-09-02,25-34,APAC,Mobile,/blog
CLK-003706,CAMP-018,2025-09-07,45-54,US-Central,Desktop,/free-trial
CLK-004256,CAMP-027,2025-07-23,45-54,US-West,Mobile,/product
CLK-001607,CAMP-007,2025-07-13,55+,US-East,Mobile,/contact
CLK-003127,CAMP-009,2025-08-19,45-54,US-Central,Mobile,/webinar
CLK-002758,CAMP-005,2025-09-16,55+,US-East,Desktop,/case-studies
CLK-001331,CAMP-007,2025-07-07,55+,APAC,Mobile,/pricing
CLK-000554,CAMP-007,2025-08-18,45-54,APAC,Mobile,/blog
CLK-000481,CAMP-007,2025-08-13,25-34,Other,Mobile,/contact
CLK-002810,CAMP-006,2025-08-29,35-44,US-Central,Desktop,/blog
CLK-003239,CAMP-012,2025-08-21,45-54,US-East,Mobile,/contact
CLK-004985,CAMP-040,2025-08-20,55+,US-East,Mobile,/about
CLK-004994,CAMP-040,2025-08-03,25-34,US-East,Desktop,/features
CLK-002654,CAMP-005,2025-07-15,45-54,US-East,Tablet,/demo
CLK-000360,CAMP-007,2025-08-18,25-34,UK,Tablet,/pricing
CLK-004928,CAMP-038,2025-08-21,35-44,Other,Mobile,/contact
CLK-002437,CAMP-002,2025-08-31,25-34,US-Central,Mobile,/free-trial
CLK-002822,CAMP-006,2025-09-22,35-44,US-West,Desktop,/free-trial
CLK-000049,CAMP-007,2025-08-04,18-24,APAC,Mobile,/features
CLK-004237,CAMP-026,2025-09-05,25-34,US-West,Mobile,/pricing
CLK-004034,CAMP-023,2025-08-16,25-34,US-West,Tablet,/blog
CLK-003651,CAMP-018,2025-08-04,45-54,US-East,Mobile,/blog
CLK-003738,CAMP-019,2025-09-20,25-34,US-East,Mobile,/features
CLK-003038,CAMP-008,2025-09-22,55+,US-Central,Tablet,/contact
CLK-003299,CAMP-013,2025-09-07,55+,US-Central,Desktop,/contact
CLK-001694,CAMP-007,2025-07-11,35-44,US-West,Desktop,/pricing
CLK-002134,CAMP-007,2025-07-13,18-24,UK,Tablet,/demo
CLK-001852,CAMP-007,2025-07-30,18-24,Other,Tablet,/pricing
CLK-001291,CAMP-007,2025-08-26,18-24,UK,Desktop,/free-trial
CLK-002084,CAMP-007,2025-07-31,55+,UK,Mobile,/contact
CLK-001309,CAMP-007,2025-09-14,55+,APAC,Tablet,/webinar
CLK-004594,CAMP-032,2025-08-30,35-44,US-Central,Mobile,/about
CLK-003386,CAMP-013,2025-07-17,35-44,US-East,Mobile,/product
CLK-003050,CAMP-008,2025-09-07,25-34,US-West,Mobile,/free-trial
CLK-000078,CAMP-007,2025-09-06,55+,APAC,Tablet,/product
CLK-002612,CAMP-004,2025-07-31,25-34,US-West,Desktop,/demo
CLK-000687,CAMP-007,2025-08-03,18-24,Canada,Tablet,/blog
CLK-000751,CAMP-007,2025-07-20,18-24,APAC,Mobile,/product
CLK-002814,CAMP-006,2025-08-18,25-34,US-East,Desktop,/demo
CLK-003422,CAMP-013,2025-08-09,45-54,US-Central,Mobile,/blog
CLK-004954,CAMP-039,2025-09-08,25-34,Canada,Desktop,/case-studies
CLK-003087,CAMP-009,2025-09-25,25-34,US-Central,Desktop,/free-trial
CLK-003885,CAMP-021,2025-09-07,35-44,US-West,Mobile,/demo
CLK-000601,CAMP-007,2025-08-03,55+,APAC,Mobile,/free-trial
CLK-001871,CAMP-007,2025-07-28,55+,APAC,Tablet,/pricing
CLK-002714,CAMP-005,2025-08-22,25-34,US-West,Desktop,/pricing
CLK-000433,CAMP-007,2025-09-20,55+,UK,Mobile,/blog
CLK-003442,CAMP-014,2025-09-19,45-54,US-Central,Mobile,/demo
CLK-004914,CAMP-038,2025-09-05,35-44,US-West,Desktop,/contact
CLK-004988,CAMP-040,2025-07-19,25-34,US-Central,Desktop,/pricing
CLK-001385,CAMP-007,2025-08-14,25-34,APAC,Desktop,/features
CLK-003850,CAMP-020,2025-08-14,35-44,US-East,Desktop,/free-trial
CLK-004897,CAMP-037,2025-08-09,25-34,US-West,Mobile,/pricing
CLK-004031,CAMP-023,2025-07-09,35-44,US-East,Tablet,/contact
CLK-002878,CAMP-006,2025-07-24,25-34,US-East,Tablet,/blog
CLK-001375,CAMP-007,2025-09-16,55+,US-East,Mobile,/pricing
CLK-002880,CAMP-006,2025-08-30,35-44,US-East,Mobile,/webinar
CLK-004033,CAMP-023,2025-07-24,35-44,US-West,Desktop,/product
CLK-003121,CAMP-009,2025-09-26,25-34,US-Central,Desktop,/demo
CLK-003232,CAMP-011,2025-09-14,55+,US-Central,Tablet,/webinar
CLK-003248,CAMP-012,2025-08-09,25-34,US-East,Mobile,/webinar
CLK-001814,CAMP-007,2025-08-27,45-54,Other,Mobile,/features
CLK-001931,CAMP-007,2025-07-17,18-24,Other,Mobile,/blog
CLK-004347,CAMP-029,2025-08-25,45-54,US-Central,Desktop,/contact
CLK-003229,CAMP-011,2025-08-10,25-34,US-East,Mobile,/case-studies
CLK-000118,CAMP-007,2025-09-14,18-24,UK,Mobile,/pricing
CLK-003133,CAMP-010,2025-08-23,35-44,US-West,Desktop,/demo
CLK-002288,CAMP-001,2025-07-30,35-44,US-East,Mobile,/contact
CLK-002157,CAMP-007,2025-07-31,55+,Other,Mobile,/webinar
CLK-003320,CAMP-013,2025-09-13,45-54,US-East,Desktop,/free-trial
CLK-004288,CAMP-028,2025-08-30,45-54,US-Central,Desktop,/contact
CLK-001000,CAMP-007,2025-08-30,25-34,UK,Desktop,/features
CLK-002950,CAMP-008,2025-09-03,45-54,US-Central,Desktop,/free-trial
CLK-003616,CAMP-017,2025-09-07,35-44,US-Central,Mobile,/about
CLK-002589,CAMP-003,2025-07-04,45-54,Other,Desktop,/demo
CLK-000438,CAMP-007,2025-08-15,55+,Other,Mobile,/case-studies
CLK-000994,CAMP-007,2025-07-08,18-24,Other,Mobile,/product
CLK-001692,CAMP-007,2025-09-25,55+,APAC,Tablet,/case-studies
CLK-001846,CAMP-007,2025-09-16,55+,APAC,Mobile,/case-studies
CLK-001697,CAMP-007,2025-08-31,55+,UK,Mobile,/demo
CLK-004367,CAMP-029,2025-09-07,25-34,US-East,Mobile,/free-trial
CLK-002509,CAMP-003,2025-09-11,25-34,US-West,Mobile,/blog
CLK-002387,CAMP-002,2025-08-09,45-54,US-West,Mobile,/case-studies
CLK-001506,CAMP-007,2025-09-23,45-54,Canada,Desktop,/product
CLK-002488,CAMP-002,2025-08-15,35-44,Canada,Mobile,/features
CLK-002029,CAMP-007,2025-08-13,18-24,US-East,Desktop,/pricing
CLK-000105,CAMP-007,2025-07-06,55+,APAC,Mobile,/webinar
CLK-002630,CAMP-004,2025-07-05,45-54,Canada,Tablet,/case-studies
CLK-002521,CAMP-003,2025-09-12,25-34,US-Central,Mobile,/about
CLK-002309,CAMP-001,2025-07-08,25-34,US-West,Mobile,/webinar
CLK-004264,CAMP-028,2025-08-16,35-44,US-East,Mobile,/free-trial
CLK-002519,CAMP-003,2025-07-31,25-34,APAC,Mobile,/pricing
CLK-002513,CAMP-003,2025-07-19,45-54,US-East,Tablet,/pricing
CLK-000836,CAMP-007,2025-07-07,45-54,APAC,Mobile,/features
CLK-002209,CAMP-001,2025-08-22,18-24,US-West,Desktop,/product
CLK-001016,CAMP-007,2025-09-20,55+,Other,Desktop,/features
CLK-001004,CAMP-007,2025-07-31,18-24,Other,Desktop,/features
CLK-000855,CAMP-007,2025-08-11,25-34,Other,Mobile,/features
CLK-003619,CAMP-017,2025-09-12,18-24,US-West,Mobile,/contact
CLK-000228,CAMP-007,2025-07-25,55+,UK,Desktop,/features
CLK-002937,CAMP-006,2025-09-23,25-34,US-Central,Mobile,/demo
CLK-000530,CAMP-007,2025-07-20,18-24,APAC,Mobile,/about
CLK-004322,CAMP-028,2025-08-30,25-34,US-East,Desktop,/contact
CLK-001772,CAMP-007,2025-09-10,55+,Other,Mobile,/free-trial
CLK-002678,CAMP-005,2025-08-29,25-34,US-West,Desktop,/free-trial
CLK-000852,CAMP-007,2025-08-27,18-24,APAC,Mobile,/webinar
CLK-004420,CAMP-029,2025-07-17,18-24,Canada,Mobile,/blog
CLK-004148,CAMP-024,2025-09-05,35-44,US-East,Mobile,/features
CLK-002017,CAMP-007,2025-08-15,18-24,Other,Mobile,/contact
CLK-004890,CAMP-037,2025-08-23,35-44,US-East,Mobile,/webinar
CLK-001784,CAMP-007,2025-07-23,18-24,Other,Tablet,/free-trial
CLK-000908,CAMP-007,2025-09-25,55+,UK,Mobile,/about
CLK-001762,CAMP-007,2025-08-13,55+,US-Central,Desktop,/demo
CLK-001069,CAMP-007,2025-09-02,55+,APAC,Mobile,/blog
CLK-003331,CAMP-013,2025-08-24,45-54,Canada,Mobile,/webinar
CLK-004409,CAMP-029,2025-09-23,35-44,US-Central,Mobile,/demo
CLK-000896,CAMP-007,2025-09-02,55+,UK,Mobile,/free-trial
CLK-000195,CAMP-007,2025-08-19,55+,US-East,Mobile,/free-trial
CLK-000503,CAMP-007,2025-08-25,25-34,APAC,Tablet,/features
CLK-004217,CAMP-026,2025-09-25,25-34,US-West,Mobile,/features
CLK-001195,CAMP-007,2025-08-15,18-24,Other,Mobile,/blog
CLK-003204,CAMP-011,2025-07-10,35-44,US-Central,Mobile,/webinar
CLK-004080,CAMP-024,2025-07-25,45-54,US-East,Mobile,/blog
CLK-001728,CAMP-007,2025-08-29,18-24,Canada,Desktop,/product
CLK-004811,CAMP-036,2025-08-04,25-34,UK,Mobile,/pricing
CLK-004936,CAMP-038,2025-07-05,35-44,US-West,Desktop,/free-trial
CLK-003967,CAMP-023,2025-08-23,25-34,US-Central,Tablet,/demo
CLK-000268,CAMP-007,2025-08-18,18-24,Canada,Tablet,/pricing
CLK-003308,CAMP-013,2025-07-24,45-54,APAC,Desktop,/free-trial
CLK-004982,CAMP-040,2025-09-04,35-44,US-East,Mobile,/demo
CLK-000083,CAMP-007,2025-09-01,18-24,APAC,Mobile,/features
CLK-000320,CAMP-007,2025-09-03,18-24,US-West,Tablet,/free-trial
CLK-000758,CAMP-007,2025-07-09,18-24,UK,Mobile,/free-trial
CLK-000655,CAMP-007,2025-07-08,18-24,Other,Mobile,/about
CLK-003572,CAMP-017,2025-09-23,35-44,US-East,Desktop,/webinar
CLK-002092,CAMP-007,2025-09-21,18-24,APAC,Mobile,/product
CLK-004601,CAMP-032,2025-08-03,25-34,Canada,Mobile,/product
CLK-003142,CAMP-010,2025-07-30,45-54,UK,Desktop,/product
CLK-000527,CAMP-007,2025-08-31,45-54,Canada,Mobile,/demo
CLK-003529,CAMP-015,2025-08-17,35-44,US-Central,Desktop,/product
CLK-003255,CAMP-012,2025-08-18,25-34,US-West,Desktop,/features
CLK-001416,CAMP-007,2025-09-28,18-24,Other,Tablet,/demo
CLK-002718,CAMP-005,2025-08-05,25-34,US-West,Mobile,/about
CLK-004341,CAMP-029,2025-09-11,55+,US-East,Desktop,/about
CLK-004700,CAMP-035,2025-07-21,55+,Canada,Mobile,/free-trial
CLK-002382,CAMP-002,2025-08-14,35-44,US-Central,Tablet,/features
CLK-002018,CAMP-007,2025-07-14,18-24,Canada,Mobile,/about
CLK-001036,CAMP-007,2025-07-28,18-24,US-West,Mobile,/features
CLK-000596,CAMP-007,2025-08-10,18-24,Other,Mobile,/case-studies
CLK-001485,CAMP-007,2025-07-14,18-24,Canada,Mobile,/demo
CLK-001479,CAMP-007,2025-09-23,18-24,APAC,Desktop,/product
CLK-001538,CAMP-007,2025-09-26,18-24,UK,Tablet,/product
CLK-002917,CAMP-006,2025-08-23,55+,Canada,Tablet,/blog
CLK-000382,CAMP-007,2025-07-09,55+,Other,Desktop,/free-trial
CLK-000621,CAMP-007,2025-08-07,35-44,APAC,Desktop,/product
CLK-001935,CAMP-007,2025-08-10,55+,US-West,Tablet,/product
CLK-002795,CAMP-006,2025-09-01,35-44,US-East,Mobile,/blog
CLK-000302,CAMP-007,2025-08-15,18-24,APAC,Mobile,/about
CLK-004711,CAMP-035,2025-08-27,25-34,US-East,Desktop,/webinar
CLK-004826,CAMP-036,2025-09-26,45-54,US-East,Mobile,/case-studies
CLK-001024,CAMP-007,2025-07-24,25-34,APAC,Desktop,/pricing
CLK-001758,CAMP-007,2025-08-21,55+,APAC,Mobile,/pricing
CLK-000756,CAMP-007,2025-09-20,18-24,Other,Desktop,/features
CLK-000597,CAMP-007,2025-09-03,18-24,APAC,Desktop,/pricing
CLK-000701,CAMP-007,2025-09-07,18-24,Other,Desktop,/free-trial
CLK-000264,CAMP-007,2025-09-17,55+,APAC,Mobile,/about
CLK-001544,CAMP-007,2025-07-20,18-24,Other,Desktop,/blog
CLK-002546,CAMP-003,2025-08-23,35-44,US-East,Desktop,/contact
CLK-004896,CAMP-037,2025-08-20,25-34,US-East,Desktop,/free-trial
CLK-000095,CAMP-007,2025-08-31,18-24,US-Central,Tablet,/demo
CLK-001444,CAMP-007,2025-08-02,18-24,Other,Desktop,/blog
CLK-000212,CAMP-007,2025-07-20,45-54,APAC,Desktop,/pricing
CLK-002306,CAMP-001,2025-09-26,25-34,Canada,Mobile,/free-trial
CLK-000462,CAMP-007,2025-08-21,18-24,APAC,Mobile,/demo
CLK-004610,CAMP-032,2025-08-13,45-54,UK,Desktop,/webinar
CLK-000410,CAMP-007,2025-07-10,18-24,APAC,Mobile,/free-trial
CLK-003077,CAMP-009,2025-09-03,35-44,US-Central,Mobile,/product
CLK-003817,CAMP-020,2025-07-25,45-54,UK,Mobile,/webinar
CLK-001610,CAMP-007,2025-09-16,55+,UK,Mobile,/about
CLK-000204,CAMP-007,2025-09-27,55+,Other,Mobile,/contact
CLK-004818,CAMP-036,2025-08-23,25-34,US-West,Mobile,/free-trial
CLK-003100,CAMP-009,2025-09-27,45-54,US-East,Mobile,/demo
CLK-001519,CAMP-007,2025-09-17,55+,APAC,Mobile,/features
CLK-002091,CAMP-007,2025-07-20,55+,Other,Desktop,/pricing
CLK-002059,CAMP-007,2025-07-09,55+,US-West,Mobile,/blog
CLK-000157,CAMP-007,2025-07-31,55+,APAC,Tablet,/pricing
CLK-004632,CAMP-032,2025-08-24,45-54,US-West,Desktop,/free-trial
CLK-001903,CAMP-007,2025-08-06,18-24,APAC,Desktop,/pricing
CLK-004108,CAMP-024,2025-07-22,25-34,US-East,Mobile,/webinar
CLK-000693,CAMP-007,2025-09-16,55+,UK,Desktop,/case-studies
CLK-000552,CAMP-007,2025-07-21,55+,APAC,Mobile,/free-trial
CLK-000025,CAMP-007,2025-09-25,55+,Other,Mobile,/case-studies
CLK-002651,CAMP-005,2025-07-17,55+,US-Central,Mobile,/blog
CLK-000531,CAMP-007,2025-07-31,18-24,APAC,Desktop,/case-studies
CLK-004724,CAMP-035,2025-09-30,25-34,US-Central,Mobile,/about
CLK-003446,CAMP-014,2025-09-14,45-54,US-West,Desktop,/free-trial
CLK-000232,CAMP-007,2025-08-01,55+,APAC,Mobile,/demo
CLK-002750,CAMP-005,2025-07-25,18-24,US-East,Mobile,/webinar
CLK-003824,CAMP-020,2025-08-02,35-44,US-West,Mobile,/contact
CLK-002420,CAMP-002,2025-08-10,35-44,US-West,Mobile,/product
CLK-001041,CAMP-007,2025-09-19,18-24,Other,Mobile,/case-studies
CLK-001048,CAMP-007,2025-07-09,55+,APAC,Mobile,/free-trial
CLK-004551,CAMP-032,2025-08-09,45-54,US-West,Tablet,/blog
CLK-002961,CAMP-008,2025-07-30,55+,US-West,Mobile,/pricing
CLK-003081,CAMP-009,2025-08-27,25-34,US-West,Mobile,/pricing
CLK-002804,CAMP-006,2025-07-13,35-44,UK,Mobile,/pricing
CLK-000055,CAMP-007,2025-07-07,18-24,UK,Tablet,/demo
CLK-001787,CAMP-007,2025-09-19,25-34,UK,Mobile,/demo
CLK-001438,CAMP-007,2025-08-13,25-34,APAC,Mobile,/product
CLK-000247,CAMP-007,2025-09-08,18-24,APAC,Tablet,/free-trial
CLK-001942,CAMP-007,2025-09-17,55+,APAC,Mobile,/pricing
CLK-004277,CAMP-028,2025-08-25,25-34,Other,Mobile,/demo
CLK-004374,CAMP-029,2025-07-23,25-34,US-East,Mobile,/product
CLK-001623,CAMP-007,2025-08-08,18-24,Other,Mobile,/case-studies
CLK-003268,CAMP-012,2025-08-25,25-34,US-West,Mobile,/features
CLK-001078,CAMP-007,2025-08-26,55+,APAC,Desktop,/blog
CLK-000847,CAMP-007,2025-08-26,18-24,UK,Mobile,/demo
CLK-001047,CAMP-007,2025-07-10,55+,Other,Mobile,/case-studies
CLK-000740,CAMP-007,2025-09-11,55+,UK,Tablet,/contact
CLK-002302,CAMP-001,2025-09-29,25-34,US-Central,Desktop,/free-trial
CLK-002901,CAMP-006,2025-08-04,35-44,US-East,Mobile,/free-trial
CLK-004071,CAMP-024,2025-07-12,25-34,US-West,Desktop,/webinar
CLK-002622,CAMP-004,2025-07-23,55+,UK,Desktop,/case-studies
CLK-004173,CAMP-025,2025-07-03,45-54,US-East,Desktop,/blog
CLK-004743,CAMP-035,2025-09-29,55+,US-East,Desktop,/demo
CLK-001707,CAMP-007,2025-08-29,18-24,US-East,Desktop,/pricing
CLK-001218,CAMP-007,2025-08-19,18-24,Canada,Desktop,/about
CLK-000739,CAMP-007,2025-09-14,18-24,UK,Mobile,/pricing
CLK-002607,CAMP-003,2025-09-12,35-44,US-Central,Mobile,/free-trial
CLK-004754,CAMP-035,2025-09-27,55+,US-Central,Desktop,/product
CLK-002036,CAMP-007,2025-07-17,25-34,Other,Tablet,/contact
CLK-000771,CAMP-007,2025-08-28,18-24,UK,Desktop,/pricing
CLK-003629,CAMP-017,2025-09-25,35-44,US-East,Mobile,/demo
CLK-004655,CAMP-034,2025-09-02,35-44,US-West,Mobile,/pricing
CLK-005000,CAMP-040,2025-07-10,25-34,Other,Desktop,/blog
CLK-002053,CAMP-007,2025-09-25,25-34,APAC,Desktop,/webinar
CLK-000637,CAMP-007,2025-07-02,55+,UK,Mobile,/case-studies
CLK-002968,CAMP-008,2025-08-30,35-44,US-East,Desktop,/contact
CLK-002524,CAMP-003,2025-08-24,25-34,US-East,Tablet,/case-studies
CLK-000448,CAMP-007,2025-08-11,55+,UK,Tablet,/webinar
CLK-003219,CAMP-011,2025-07-19,18-24,Other,Mobile,/pricing
CLK-002634,CAMP-005,2025-07-28,35-44,US-West,Tablet,/demo
CLK-001770,CAMP-007,2025-08-02,55+,APAC,Mobile,/case-studies
CLK-004937,CAMP-038,2025-08-08,18-24,UK,Mobile,/case-studies
CLK-003322,CAMP-013,2025-09-24,35-44,US-East,Tablet,/case-studies
