order_id,customer_id,order_date,product_id,quantity,order_total_usd,shipping_method,region
ORD-00326,CUST-00404,2025-04-10,PROD-0051,2,258.6,Standard,Midwest
ORD-00327,CUST-01187,2025-05-03,PROD-0029,2,72.64,Express,Midwest
ORD-00328,CUST-00748,2025-06-27,PROD-0055,4,74.24,Freight,Northeast
ORD-00329,CUST-00837,2025-05-16,PROD-0115,2,2388.62,Freight,Midwest
ORD-00330,CUST-00615,2025-04-14,PROD-0034,4,96.8,Express,Southeast
ORD-00331,CUST-00136,2025-04-16,PROD-0012,1,63.15,Express,Southwest
ORD-00332,CUST-00114,2025-06-17,PROD-0078,1,69.33,Express,Southeast
ORD-00333,CUST-01009,2025-04-13,PROD-0030,1,13.83,Express,Southwest
ORD-00334,CUST-00252,2025-05-30,PROD-0101,1,46.98,Standard,West Coast
ORD-00335,CUST-01134,2025-06-20,PROD-0190,1,6.0,Standard,Northeast
ORD-00336,CUST-00647,2025-04-26,PROD-0160,1,37.27,Express,Midwest
ORD-00337,CUST-01579,2025-06-16,PROD-0166,3,438.66,Standard,Southwest
ORD-00338,CUST-01737,2025-04-03,PROD-0061,2,144.18,Standard,West Coast
ORD-00339,CUST-01368,2025-06-04,PROD-0020,1,70.54,Express,Northeast
ORD-00340,CUST-01136,2025-04-27,PROD-0071,2,296.9,Standard,Southwest
ORD-00341,CUST-00764,2025-06-15,PROD-0026,1,17.38,Standard,Midwest
ORD-00342,CUST-00722,2025-05-13,PROD-0001,1,20.32,Standard,Midwest
ORD-00343,CUST-00479,2025-06-18,PROD-0151,1,30.82,Standard,West Coast
ORD-00344,CUST-00849,2025-05-06,PROD-0129,5,196.05,Express,Southeast
ORD-00345,CUST-01333,2025-04-18,PROD-0056,2,182.88,Freight,Southwest
ORD-00346,CUST-00427,2025-05-08,PROD-0100,2,136.54,Express,West Coast
ORD-00347,CUST-01029,2025-05-23,PROD-0133,3,440.97,Express,West Coast
ORD-00348,CUST-00794,2025-06-08,PROD-0017,3,370.65,Express,Southwest
ORD-00349,CUST-01092,2025-05-19,PROD-0126,1,36.0,Express,Southwest
ORD-00350,CUST-00853,2025-04-22,PROD-0012,1,63.15,Standard,Southeast
ORD-00351,CUST-01274,2025-06-15,PROD-0157,3,80.79,Standard,Southwest
ORD-00352,CUST-00629,2025-06-14,PROD-0109,2,35.88,Standard,Southeast
ORD-00353,CUST-01157,2025-06-17,PROD-0024,2,176.52,Standard,West Coast
ORD-00354,CUST-01233,2025-05-19,PROD-0001,1,20.32,Standard,Southeast
ORD-00355,CUST-01365,2025-06-03,PROD-0173,1,36.82,Express,Northeast
ORD-00356,CUST-00216,2025-04-09,PROD-0193,1,340.07,Freight,Southeast
ORD-00357,CUST-01657,2025-06-11,PROD-0029,1,36.32,Standard,Southeast
ORD-00358,CUST-01025,2025-05-25,PROD-0141,3,121.68,Standard,Midwest
ORD-00359,CUST-00566,2025-06-02,PROD-0176,1,26.62,Standard,West Coast
ORD-00360,CUST-00048,2025-05-24,PROD-0020,1,70.54,Standard,Northeast
ORD-00361,CUST-00123,2025-05-27,PROD-0069,2,107.08,Standard,Northeast
ORD-00362,CUST-00313,2025-06-29,PROD-0067,1,29.57,Express,Midwest
ORD-00363,CUST-01344,2025-04-02,PROD-0159,1,50.89,Standard,Northeast
ORD-00364,CUST-01348,2025-05-30,PROD-0012,1,63.15,Express,Midwest
ORD-00365,CUST-00921,2025-05-15,PROD-0120,4,166.16,Standard,Midwest
ORD-00366,CUST-00582,2025-05-07,PROD-0182,1,34.35,Freight,West Coast
ORD-00367,CUST-00924,2025-05-21,PROD-0054,2,77.5,Express,West Coast
ORD-00368,CUST-01597,2025-06-26,PROD-0078,1,69.33,Standard,Northeast
ORD-00369,CUST-00999,2025-05-21,PROD-0081,1,2115.69,Freight,Southeast
ORD-00370,CUST-00351,2025-05-27,PROD-0036,1,62.43,Express,Northeast
ORD-00371,CUST-01127,2025-04-05,PROD-0136,3,72.63,Express,Southeast
ORD-00372,CUST-00153,2025-05-21,PROD-0080,1,446.98,Standard,West Coast
ORD-00373,CUST-00881,2025-06-15,PROD-0180,1,69.0,Standard,Northeast
ORD-00374,CUST-01323,2025-06-27,PROD-0019,1,76.43,Standard,Southeast
ORD-00375,CUST-00898,2025-06-14,PROD-0110,1,39.78,Express,Southeast
ORD-00376,CUST-01624,2025-06-25,PROD-0172,2,60.84,Standard,Southwest
ORD-00377,CUST-01359,2025-05-26,PROD-0138,1,24.76,Freight,Southeast
ORD-00378,CUST-01534,2025-06-28,PROD-0182,1,34.35,Standard,Midwest
ORD-00379,CUST-01131,2025-06-21,PROD-0176,1,26.62,Freight,Northeast
ORD-00380,CUST-00226,2025-06-09,PROD-0113,1,32.28,Express,Northeast
ORD-00381,CUST-00352,2025-06-13,PROD-0143,2,249.46,Express,Southwest
ORD-00382,CUST-01420,2025-05-23,PROD-0129,4,156.84,Express,West Coast
ORD-00383,CUST-00647,2025-05-30,PROD-0104,1,47.31,Standard,West Coast
ORD-00384,CUST-01275,2025-05-22,PROD-0056,2,182.88,Standard,Southeast
ORD-00385,CUST-00715,2025-06-12,PROD-0183,5,114.1,Express,Southeast
ORD-00386,CUST-00665,2025-05-12,PROD-0199,1,341.97,Freight,West Coast
ORD-00387,CUST-00904,2025-05-03,PROD-0153,2,2070.2,Freight,Northeast
ORD-00388,CUST-00937,2025-04-01,PROD-0092,2,17.04,Express,Southeast
ORD-00389,CUST-01099,2025-05-19,PROD-0109,1,17.94,Express,Southeast
ORD-00390,CUST-01178,2025-06-04,PROD-0050,2,3980.32,Freight,Southwest
ORD-00391,CUST-00033,2025-05-04,PROD-0139,2,55.06,Standard,Southwest
ORD-00392,CUST-01709,2025-05-13,PROD-0017,2,247.1,Standard,Northeast
ORD-00393,CUST-01316,2025-06-14,PROD-0197,1,63.12,Freight,Northeast
ORD-00394,CUST-00812,2025-06-06,PROD-0059,3,26.4,Express,Southeast
ORD-00395,CUST-01396,2025-05-19,PROD-0176,1,26.62,Standard,Southeast
ORD-00396,CUST-00691,2025-05-16,PROD-0083,1,58.19,Standard,Midwest
ORD-00397,CUST-00036,2025-05-05,PROD-0130,1,100.96,Freight,Midwest
ORD-00398,CUST-01027,2025-04-21,PROD-0107,2,147.98,Express,Southwest
ORD-00399,CUST-01524,2025-05-17,PROD-0094,1,212.44,Freight,West Coast
ORD-00400,CUST-01293,2025-05-31,PROD-0191,1,26.02,Standard,Northeast
ORD-00401,CUST-01780,2025-06-06,PROD-0182,1,34.35,Freight,West Coast
ORD-00402,CUST-00064,2025-04-02,PROD-0148,1,85.65,Freight,Northeast
ORD-00403,CUST-00811,2025-06-03,PROD-0173,1,36.82,Standard,Midwest
ORD-00404,CUST-00821,2025-05-02,PROD-0196,3,325.92,Standard,Northeast
ORD-00405,CUST-01520,2025-05-31,PROD-0057,2,2790.58,Freight,Southeast
ORD-00406,CUST-00323,2025-06-23,PROD-0137,3,53.4,Standard,West Coast
ORD-00407,CUST-01596,2025-06-03,PROD-0114,1,106.55,Express,West Coast
ORD-00408,CUST-01437,2025-06-23,PROD-0178,3,369.96,Express,Northeast
ORD-00409,CUST-01019,2025-04-24,PROD-0124,2,44.38,Freight,West Coast
ORD-00410,CUST-01137,2025-06-27,PROD-0162,1,83.88,Express,Southwest
ORD-00411,CUST-01280,2025-04-27,PROD-0161,3,36.48,Freight,Midwest
ORD-00412,CUST-01170,2025-04-14,PROD-0067,1,29.57,Standard,Northeast
ORD-00413,CUST-01106,2025-06-22,PROD-0069,2,107.08,Freight,Midwest
ORD-00414,CUST-01637,2025-05-03,PROD-0056,2,182.88,Express,Southwest
ORD-00415,CUST-00339,2025-04-07,PROD-0098,1,15.72,Standard,Midwest
ORD-00416,CUST-01268,2025-05-31,PROD-0003,1,123.68,Express,Midwest
ORD-00417,CUST-00483,2025-05-15,PROD-0129,1,39.21,Standard,Southwest
ORD-00418,CUST-00611,2025-06-29,PROD-0006,3,49.95,Standard,Midwest
ORD-00419,CUST-01207,2025-05-20,PROD-0141,1,40.56,Express,West Coast
ORD-00420,CUST-01722,2025-04-28,PROD-0069,3,160.62,Express,Midwest
ORD-00421,CUST-00375,2025-04-25,PROD-0136,3,72.63,Standard,Midwest
ORD-00422,CUST-01579,2025-06-13,PROD-0154,1,2075.65,Freight,Northeast
ORD-00423,CUST-00435,2025-05-13,PROD-0008,1,580.65,Freight,Southwest
ORD-00424,CUST-00351,2025-06-09,PROD-0165,3,353.25,Standard,Northeast
ORD-00425,CUST-01470,2025-05-11,PROD-0169,1,129.35,Freight,Southwest
ORD-00426,CUST-00186,2025-05-17,PROD-0183,2,45.64,Freight,Northeast
ORD-00427,CUST-00681,2025-05-05,PROD-0181,2,36.48,Express,Southeast
ORD-00428,CUST-00618,2025-05-24,PROD-0183,1,22.82,Express,Southwest
ORD-00429,CUST-00361,2025-06-24,PROD-0054,3,116.25,Standard,Northeast
ORD-00430,CUST-00291,2025-04-25,PROD-0164,4,617.68,Standard,Northeast
ORD-00431,CUST-01495,2025-06-27,PROD-0093,1,7.05,Express,Northeast
ORD-00432,CUST-01476,2025-06-27,PROD-0067,1,29.57,Standard,Southwest
ORD-00433,CUST-00381,2025-05-25,PROD-0002,2,1140.36,Freight,Northeast
ORD-00434,CUST-01083,2025-05-01,PROD-0118,1,125.5,Freight,Midwest
ORD-00435,CUST-01142,2025-04-05,PROD-0170,1,118.25,Express,Southeast
ORD-00436,CUST-00559,2025-05-09,PROD-0054,1,38.75,Freight,West Coast
ORD-00437,CUST-01414,2025-05-10,PROD-0125,3,224.82,Express,Southeast
ORD-00438,CUST-00217,2025-06-13,PROD-0148,1,85.65,Freight,West Coast
ORD-00439,CUST-00264,2025-05-05,PROD-0058,2,17.02,Standard,West Coast
ORD-00440,CUST-00255,2025-04-07,PROD-0083,3,174.57,Standard,Southeast
ORD-00441,CUST-01508,2025-04-06,PROD-0130,1,100.96,Standard,Southeast
ORD-00442,CUST-00398,2025-04-09,PROD-0046,1,2395.06,Freight,Southeast
ORD-00443,CUST-01298,2025-04-19,PROD-0124,1,22.19,Express,Southeast
ORD-00444,CUST-00483,2025-05-27,PROD-0086,2,219.56,Standard,Southeast
ORD-00445,CUST-01610,2025-06-01,PROD-0098,3,47.16,Standard,West Coast
ORD-00446,CUST-00837,2025-06-24,PROD-0171,4,183.32,Express,West Coast
ORD-00447,CUST-01536,2025-05-18,PROD-0118,1,125.5,Express,Southwest
ORD-00448,CUST-00250,2025-06-30,PROD-0087,1,32.93,Standard,Southeast
ORD-00449,CUST-00728,2025-06-20,PROD-0145,1,113.22,Express,Southwest
ORD-00450,CUST-01521,2025-06-11,PROD-0030,1,13.83,Standard,Northeast
ORD-00451,CUST-00148,2025-06-04,PROD-0066,1,23.79,Standard,Southwest
ORD-00452,CUST-00638,2025-05-13,PROD-0066,3,71.37,Standard,West Coast
ORD-00453,CUST-00906,2025-05-02,PROD-0183,2,45.64,Standard,Southeast
ORD-00454,CUST-01535,2025-06-25,PROD-0118,1,125.5,Express,Midwest
ORD-00455,CUST-00029,2025-04-12,PROD-0161,1,12.16,Express,Southeast
ORD-00456,CUST-01410,2025-04-02,PROD-0150,1,462.73,Standard,Southeast
ORD-00457,CUST-00914,2025-04-21,PROD-0039,2,238.26,Standard,Midwest
ORD-00458,CUST-01264,2025-05-09,PROD-0036,4,249.72,Standard,Midwest
ORD-00459,CUST-00842,2025-05-13,PROD-0180,4,276.0,Standard,West Coast
ORD-00460,CUST-01285,2025-05-27,PROD-0181,3,54.72,Standard,Northeast
ORD-00461,CUST-01538,2025-06-05,PROD-0109,2,35.88,Standard,Midwest
ORD-00462,CUST-00503,2025-05-25,PROD-0024,3,264.78,Freight,Southeast
ORD-00463,CUST-00697,2025-05-19,PROD-0196,3,325.92,Standard,Midwest
ORD-00464,CUST-01037,2025-04-21,PROD-0157,2,53.86,Express,Northeast
ORD-00465,CUST-01592,2025-04-03,PROD-0136,2,48.42,Standard,Southwest
ORD-00466,CUST-00944,2025-04-24,PROD-0138,2,49.52,Freight,Northeast
ORD-00467,CUST-00607,2025-05-28,PROD-0098,3,47.16,Express,Southeast
ORD-00468,CUST-00757,2025-04-15,PROD-0090,1,60.34,Standard,Southeast
ORD-00469,CUST-00645,2025-06-16,PROD-0017,2,247.1,Freight,Northeast
ORD-00470,CUST-00677,2025-04-04,PROD-0123,1,121.49,Standard,West Coast
ORD-00471,CUST-00701,2025-04-04,PROD-0166,1,146.22,Standard,Southwest
ORD-00472,CUST-00918,2025-06-30,PROD-0121,2,232.74,Standard,Northeast
ORD-00473,CUST-01751,2025-05-25,PROD-0023,4,1428.44,Freight,West Coast
ORD-00474,CUST-01204,2025-06-08,PROD-0137,1,17.8,Standard,Midwest
ORD-00475,CUST-01188,2025-05-17,PROD-0166,1,146.22,Express,Northeast
ORD-00476,CUST-00634,2025-04-05,PROD-0176,2,53.24,Standard,Southwest
ORD-00477,CUST-00116,2025-04-20,PROD-0018,4,133.56,Express,Southwest
ORD-00478,CUST-01629,2025-04-16,PROD-0011,1,84.51,Express,West Coast
ORD-00479,CUST-00850,2025-05-25,PROD-0055,3,55.68,Standard,West Coast
ORD-00480,CUST-00085,2025-06-10,PROD-0009,1,5.83,Standard,West Coast
ORD-00481,CUST-01196,2025-06-03,PROD-0153,2,2070.2,Freight,Northeast
ORD-00482,CUST-01352,2025-05-20,PROD-0037,1,1436.34,Freight,Northeast
ORD-00483,CUST-01709,2025-06-09,PROD-0125,1,74.94,Standard,West Coast
ORD-00484,CUST-00679,2025-05-02,PROD-0107,2,147.98,Express,Southeast
ORD-00485,CUST-01156,2025-05-27,PROD-0142,2,84.22,Standard,Midwest
ORD-00486,CUST-01338,2025-05-26,PROD-0083,1,58.19,Standard,Northeast
ORD-00487,CUST-00868,2025-05-01,PROD-0066,1,23.79,Standard,Midwest
ORD-00488,CUST-01164,2025-06-11,PROD-0009,1,5.83,Express,Southeast
ORD-00489,CUST-01397,2025-05-21,PROD-0022,1,46.66,Express,West Coast
ORD-00490,CUST-00453,2025-06-20,PROD-0187,1,40.95,Standard,West Coast
ORD-00491,CUST-00549,2025-06-20,PROD-0026,3,52.14,Standard,Southwest
ORD-00492,CUST-01200,2025-04-11,PROD-0137,1,17.8,Standard,Northeast
ORD-00493,CUST-00348,2025-06-08,PROD-0055,1,18.56,Express,Southeast
ORD-00494,CUST-01726,2025-04-19,PROD-0063,1,20.77,Standard,Midwest
ORD-00495,CUST-00887,2025-06-20,PROD-0011,4,338.04,Express,Midwest
ORD-00496,CUST-00186,2025-05-19,PROD-0124,2,44.38,Standard,Northeast
ORD-00497,CUST-01153,2025-04-02,PROD-0137,4,71.2,Standard,West Coast
ORD-00498,CUST-00020,2025-05-06,PROD-0027,1,502.37,Standard,Southwest
ORD-00499,CUST-00028,2025-04-26,PROD-0060,3,195.9,Standard,West Coast
ORD-00500,CUST-01506,2025-04-11,PROD-0073,2,26.02,Express,Northeast
ORD-00501,CUST-01388,2025-06-23,PROD-0109,1,17.94,Standard,West Coast
ORD-00502,CUST-00112,2025-04-19,PROD-0048,1,91.55,Freight,Midwest
ORD-00503,CUST-00997,2025-06-03,PROD-0110,3,119.34,Freight,Northeast
ORD-00504,CUST-00691,2025-06-29,PROD-0089,4,1887.0,Standard,West Coast
ORD-00505,CUST-00055,2025-04-16,PROD-0172,1,30.42,Standard,Midwest
ORD-00506,CUST-00634,2025-06-18,PROD-0147,3,1528.2,Freight,West Coast
ORD-00507,CUST-00576,2025-04-11,PROD-0003,1,123.68,Express,West Coast
ORD-00508,CUST-01134,2025-05-16,PROD-0127,3,61.47,Express,Southwest
ORD-00509,CUST-00393,2025-05-26,PROD-0170,4,473.0,Express,West Coast
ORD-00510,CUST-01240,2025-04-08,PROD-0065,3,1005.15,Standard,Southwest
ORD-00511,CUST-01797,2025-04-10,PROD-0198,2,321.86,Freight,Midwest
ORD-00512,CUST-00404,2025-06-16,PROD-0143,1,124.73,Standard,Southeast
ORD-00513,CUST-01354,2025-05-11,PROD-0040,1,105.57,Standard,Southeast
ORD-00514,CUST-00453,2025-06-07,PROD-0115,1,1194.31,Standard,Southwest
ORD-00515,CUST-00831,2025-06-28,PROD-0190,2,12.0,Freight,West Coast
ORD-00516,CUST-01125,2025-05-10,PROD-0069,1,53.54,Standard,Midwest
ORD-00517,CUST-00457,2025-04-18,PROD-0166,1,146.22,Standard,West Coast
ORD-00518,CUST-01578,2025-05-07,PROD-0124,1,22.19,Standard,Southwest
ORD-00519,CUST-01629,2025-06-24,PROD-0129,1,39.21,Freight,Midwest
ORD-00520,CUST-00390,2025-06-26,PROD-0036,2,124.86,Standard,Southwest
ORD-00521,CUST-01523,2025-05-12,PROD-0199,2,683.94,Freight,Southwest
ORD-00522,CUST-00732,2025-06-20,PROD-0116,1,123.28,Standard,Southeast
ORD-00523,CUST-00122,2025-05-05,PROD-0010,1,1482.98,Freight,Southwest
ORD-00524,CUST-01370,2025-06-09,PROD-0172,2,60.84,Express,Midwest
ORD-00525,CUST-01662,2025-04-15,PROD-0106,4,8558.4,Freight,Midwest
ORD-00526,CUST-01624,2025-04-13,PROD-0161,2,24.32,Express,Midwest
ORD-00527,CUST-00570,2025-04-15,PROD-0007,4,115.56,Express,West Coast
ORD-00528,CUST-00335,2025-06-12,PROD-0085,3,395.16,Express,Midwest
ORD-00529,CUST-01184,2025-05-21,PROD-0067,1,29.57,Express,Southwest
ORD-00530,CUST-01275,2025-04-29,PROD-0023,2,714.22,Freight,Southeast
ORD-00531,CUST-00459,2025-05-06,PROD-0175,2,252.52,Express,Southeast
ORD-00532,CUST-00440,2025-06-28,PROD-0132,2,107.78,Express,Southwest
ORD-00533,CUST-00162,2025-04-21,PROD-0146,1,32.72,Express,Southwest
ORD-00534,CUST-00350,2025-04-26,PROD-0005,2,139.6,Express,Northeast
ORD-00535,CUST-00233,2025-04-26,PROD-0092,3,25.56,Express,Midwest
ORD-00536,CUST-00534,2025-04-08,PROD-0174,3,1558.92,Freight,Midwest
ORD-00537,CUST-00919,2025-05-31,PROD-0164,2,308.84,Freight,West Coast
ORD-00538,CUST-01513,2025-04-05,PROD-0048,1,91.55,Freight,Southeast
ORD-00539,CUST-01528,2025-04-08,PROD-0104,5,236.55,Standard,Southeast
ORD-00540,CUST-00532,2025-06-09,PROD-0054,2,77.5,Express,Southwest
ORD-00541,CUST-00536,2025-05-05,PROD-0169,2,258.7,Standard,Northeast
ORD-00542,CUST-00857,2025-04-26,PROD-0110,1,39.78,Express,Midwest
ORD-00543,CUST-01101,2025-04-12,PROD-0061,1,72.09,Standard,Southwest
ORD-00544,CUST-00190,2025-04-21,PROD-0161,2,24.32,Express,Northeast
ORD-00545,CUST-01365,2025-05-21,PROD-0131,2,20.22,Standard,Southwest
ORD-00546,CUST-01742,2025-05-28,PROD-0008,1,580.65,Standard,Northeast
ORD-00547,CUST-00646,2025-04-27,PROD-0068,1,22.56,Express,Southeast
ORD-00548,CUST-00098,2025-06-21,PROD-0030,3,41.49,Express,Midwest
ORD-00549,CUST-00484,2025-06-26,PROD-0021,1,96.8,Standard,Midwest
ORD-00550,CUST-00697,2025-05-23,PROD-0093,4,28.2,Standard,Southeast
ORD-00551,CUST-01648,2025-04-20,PROD-0146,2,65.44,Standard,Southeast
ORD-00552,CUST-00811,2025-06-29,PROD-0094,3,637.32,Freight,West Coast
ORD-00553,CUST-01385,2025-05-17,PROD-0062,1,409.78,Standard,Southeast
ORD-00554,CUST-00169,2025-05-01,PROD-0190,2,12.0,Standard,Midwest
ORD-00555,CUST-00628,2025-04-01,PROD-0170,2,236.5,Express,Southeast
ORD-00556,CUST-00447,2025-05-01,PROD-0019,4,305.72,Standard,Southwest
ORD-00557,CUST-00308,2025-06-23,PROD-0158,1,24.0,Standard,Midwest
ORD-00558,CUST-00783,2025-06-04,PROD-0079,3,325.35,Express,West Coast
ORD-00559,CUST-01032,2025-05-20,PROD-0134,4,607.68,Standard,Northeast
ORD-00560,CUST-01787,2025-05-28,PROD-0153,1,1035.1,Freight,West Coast
ORD-00561,CUST-00919,2025-05-10,PROD-0018,1,33.39,Standard,Midwest
ORD-00562,CUST-00483,2025-06-03,PROD-0059,1,8.8,Express,Southeast
ORD-00563,CUST-00877,2025-06-27,PROD-0051,3,387.9,Standard,Midwest
ORD-00564,CUST-00986,2025-04-17,PROD-0160,1,37.27,Standard,Midwest
ORD-00565,CUST-01508,2025-04-21,PROD-0112,4,68.04,Standard,Southwest
ORD-00566,CUST-01137,2025-05-13,PROD-0143,1,124.73,Standard,Southeast
ORD-00567,CUST-01786,2025-06-25,PROD-0188,2,1284.78,Standard,Southwest
ORD-00568,CUST-01337,2025-04-07,PROD-0043,2,91.6,Standard,Southeast
ORD-00569,CUST-01742,2025-06-14,PROD-0086,2,219.56,Express,Northeast
ORD-00570,CUST-00678,2025-06-21,PROD-0122,1,676.71,Freight,Southwest
ORD-00571,CUST-00745,2025-06-24,PROD-0020,1,70.54,Standard,Northeast
ORD-00572,CUST-00082,2025-05-20,PROD-0065,4,1340.2,Freight,Southeast
ORD-00573,CUST-00061,2025-04-05,PROD-0007,1,28.89,Freight,West Coast
ORD-00574,CUST-01481,2025-05-26,PROD-0014,3,71.73,Express,West Coast
ORD-00575,CUST-00278,2025-05-12,PROD-0131,4,40.44,Express,West Coast
ORD-00576,CUST-00292,2025-04-08,PROD-0131,1,10.11,Standard,West Coast
ORD-00577,CUST-00030,2025-05-01,PROD-0107,2,147.98,Standard,West Coast
ORD-00578,CUST-00347,2025-04-15,PROD-0120,2,83.08,Standard,Northeast
ORD-00579,CUST-01005,2025-06-30,PROD-0113,2,64.56,Standard,West Coast
ORD-00580,CUST-01432,2025-04-10,PROD-0022,1,46.66,Standard,Southeast
ORD-00581,CUST-00684,2025-06-22,PROD-0056,2,182.88,Standard,Southwest
ORD-00582,CUST-00769,2025-04-20,PROD-0019,1,76.43,Standard,Midwest
ORD-00583,CUST-01408,2025-05-10,PROD-0145,3,339.66,Standard,Southwest
ORD-00584,CUST-00459,2025-04-14,PROD-0034,3,72.6,Standard,West Coast
ORD-00585,CUST-00754,2025-06-05,PROD-0068,1,22.56,Express,West Coast
ORD-00586,CUST-01397,2025-05-31,PROD-0102,1,14.28,Express,West Coast
ORD-00587,CUST-01472,2025-04-08,PROD-0042,1,229.95,Standard,Southwest
ORD-00588,CUST-01103,2025-04-18,PROD-0152,1,45.48,Freight,Southwest
ORD-00589,CUST-00409,2025-05-17,PROD-0085,5,658.6,Standard,Southwest
ORD-00590,CUST-01357,2025-06-23,PROD-0174,4,2078.56,Freight,Midwest
ORD-00591,CUST-01732,2025-05-15,PROD-0054,2,77.5,Standard,Northeast
ORD-00592,CUST-00608,2025-05-31,PROD-0133,4,587.96,Standard,Northeast
ORD-00593,CUST-00099,2025-04-24,PROD-0061,1,72.09,Standard,Northeast
ORD-00594,CUST-00837,2025-06-17,PROD-0073,3,39.03,Standard,Midwest
ORD-00595,CUST-00418,2025-06-09,PROD-0125,1,74.94,Express,Southwest
ORD-00596,CUST-01299,2025-06-25,PROD-0058,1,8.51,Express,West Coast
ORD-00597,CUST-00995,2025-04-14,PROD-0040,1,105.57,Standard,Southeast
ORD-00598,CUST-00479,2025-06-28,PROD-0145,1,113.22,Express,Midwest
ORD-00599,CUST-00347,2025-06-14,PROD-0161,2,24.32,Express,Southeast
ORD-00600,CUST-00500,2025-04-27,PROD-0157,1,26.93,Express,West Coast
ORD-00601,CUST-00553,2025-05-31,PROD-0151,1,30.82,Freight,Southwest
ORD-00602,CUST-01531,2025-05-21,PROD-0141,1,40.56,Standard,Southwest
ORD-00603,CUST-01142,2025-05-18,PROD-0155,1,579.86,Freight,Midwest
ORD-00604,CUST-00051,2025-06-09,PROD-0053,1,2310.95,Standard,Midwest
ORD-00605,CUST-01677,2025-04-03,PROD-0022,3,139.98,Standard,Southwest
ORD-00606,CUST-01233,2025-04-15,PROD-0088,1,12.9,Standard,Southwest
ORD-00607,CUST-00502,2025-05-13,PROD-0149,2,548.18,Freight,Southeast
ORD-00608,CUST-00576,2025-05-09,PROD-0021,1,96.8,Standard,Midwest
ORD-00609,CUST-01326,2025-04-10,PROD-0107,1,73.99,Freight,Southwest
ORD-00610,CUST-00431,2025-06-06,PROD-0044,1,399.74,Freight,Southwest
ORD-00611,CUST-01565,2025-06-16,PROD-0058,2,17.02,Standard,Midwest
ORD-00612,CUST-01047,2025-04-11,PROD-0030,1,13.83,Standard,Southwest
ORD-00613,CUST-01511,2025-04-17,PROD-0018,2,66.78,Freight,West Coast
ORD-00614,CUST-01161,2025-06-09,PROD-0138,1,24.76,Standard,West Coast
ORD-00615,CUST-00510,2025-05-22,PROD-0077,1,466.2,Freight,Midwest
ORD-00616,CUST-01091,2025-06-08,PROD-0119,3,105.42,Standard,West Coast
ORD-00617,CUST-00260,2025-04-15,PROD-0114,4,426.2,Standard,West Coast
ORD-00618,CUST-00214,2025-06-08,PROD-0197,1,63.12,Express,West Coast
ORD-00619,CUST-00820,2025-06-07,PROD-0123,1,121.49,Express,Southeast
ORD-00620,CUST-01331,2025-05-26,PROD-0162,1,83.88,Freight,Northeast
ORD-00621,CUST-00370,2025-06-18,PROD-0085,1,131.72,Standard,Southeast
ORD-00622,CUST-01438,2025-05-31,PROD-0152,3,136.44,Standard,West Coast
ORD-00623,CUST-01393,2025-04-20,PROD-0174,1,519.64,Standard,Northeast
ORD-00624,CUST-00683,2025-05-03,PROD-0079,1,108.45,Standard,Southeast
ORD-00625,CUST-00664,2025-06-18,PROD-0135,1,42.28,Standard,Midwest
ORD-00626,CUST-01050,2025-06-11,PROD-0075,1,8.87,Express,Southwest
ORD-00627,CUST-00650,2025-05-15,PROD-0051,1,129.3,Standard,Southwest
ORD-00628,CUST-00437,2025-04-04,PROD-0120,2,83.08,Freight,Southeast
ORD-00629,CUST-01144,2025-04-09,PROD-0005,1,69.8,Standard,Midwest
ORD-00630,CUST-01065,2025-05-22,PROD-0165,2,235.5,Express,West Coast
ORD-00631,CUST-00404,2025-05-10,PROD-0006,2,33.3,Express,Southeast
ORD-00632,CUST-01225,2025-06-29,PROD-0119,3,105.42,Express,Southeast
ORD-00633,CUST-01228,2025-05-04,PROD-0194,1,44.0,Standard,Northeast
ORD-00634,CUST-01292,2025-06-28,PROD-0142,4,168.44,Freight,Midwest
ORD-00635,CUST-01332,2025-05-05,PROD-0033,3,540.3,Freight,Southeast
ORD-00636,CUST-01121,2025-04-29,PROD-0127,3,61.47,Express,Northeast
ORD-00637,CUST-00446,2025-05-28,PROD-0172,1,30.42,Standard,Northeast
ORD-00638,CUST-00031,2025-05-19,PROD-0101,1,46.98,Express,Midwest
ORD-00639,CUST-00124,2025-05-07,PROD-0012,3,189.45,Standard,Midwest
ORD-00640,CUST-00652,2025-04-17,PROD-0099,1,281.92,Standard,Southeast
ORD-00641,CUST-01622,2025-06-09,PROD-0058,1,8.51,Express,Northeast
ORD-00642,CUST-00700,2025-05-07,PROD-0123,1,121.49,Freight,Midwest
ORD-00643,CUST-00406,2025-05-18,PROD-0111,3,57.24,Express,Northeast
ORD-00644,CUST-00093,2025-04-15,PROD-0055,1,18.56,Standard,West Coast
ORD-00645,CUST-01218,2025-05-12,PROD-0194,2,88.0,Freight,Southwest
